subgroup_column,subgroup,n_test,recall,positive_rate,base_rate,dataset,condition,rate,seed,rule_set
marital,divorced,1308,0.5531914893617021,0.09480122324159021,0.10779816513761468,bank_marketing_full,corrupted,0.05,20260806,census_informed
age_band,30-44,5936,0.5912280701754385,0.09888814016172506,0.09602425876010781,bank_marketing_full,corrupted,0.05,20260806,census_informed
age_band,45-59,3395,0.5348189415041783,0.0910162002945508,0.10574374079528719,bank_marketing_full,corrupted,0.05,20260806,census_informed
age_band,<30,1699,0.6173285198555957,0.16774573278399058,0.16303708063566805,bank_marketing_full,corrupted,0.05,20260806,census_informed
age_band,60+,273,0.75,0.5164835164835165,0.4249084249084249,bank_marketing_full,corrupted,0.05,20260806,census_informed
marital,single,3226,0.6449579831932774,0.15437073775573465,0.14755114693118412,bank_marketing_full,quarantine,0.05,20260806,census_informed
marital,married,6769,0.5617021276595745,0.10045797015807358,0.10415127788447333,bank_marketing_full,quarantine,0.05,20260806,census_informed
marital,divorced,1308,0.624113475177305,0.11009174311926606,0.10779816513761468,bank_marketing_full,quarantine,0.05,20260806,census_informed
age_band,30-44,5936,0.5842105263157895,0.09787735849056604,0.09602425876010781,bank_marketing_full,quarantine,0.05,20260806,census_informed
age_band,45-59,3395,0.5571030640668524,0.09219440353460973,0.10574374079528719,bank_marketing_full,quarantine,0.05,20260806,census_informed
age_band,<30,1699,0.6137184115523465,0.16421424367274867,0.16303708063566805,bank_marketing_full,quarantine,0.05,20260806,census_informed
age_band,60+,273,0.7586206896551724,0.5457875457875457,0.4249084249084249,bank_marketing_full,quarantine,0.05,20260806,census_informed
marital,single,3226,0.6512605042016807,0.15499070055796652,0.14755114693118412,bank_marketing_full,repair,0.05,20260806,census_informed
marital,married,6769,0.5631205673758866,0.10223075786674546,0.10415127788447333,bank_marketing_full,repair,0.05,20260806,census_informed
marital,divorced,1308,0.5531914893617021,0.09938837920489296,0.10779816513761468,bank_marketing_full,repair,0.05,20260806,census_informed
age_band,30-44,5936,0.5789473684210527,0.09484501347708894,0.09602425876010781,bank_marketing_full,repair,0.05,20260806,census_informed
age_band,45-59,3395,0.5431754874651811,0.09337260677466863,0.10574374079528719,bank_marketing_full,repair,0.05,20260806,census_informed
age_band,<30,1699,0.628158844765343,0.17010005885815185,0.16303708063566805,bank_marketing_full,repair,0.05,20260806,census_informed
age_band,60+,273,0.7413793103448276,0.5604395604395604,0.4249084249084249,bank_marketing_full,repair,0.05,20260806,census_informed
marital,single,3226,0.6554621848739496,0.15034097954122752,0.14755114693118412,bank_marketing_full,clean,0.05,20260807,census_informed
marital,married,6769,0.574468085106383,0.10356034864824937,0.10415127788447333,bank_marketing_full,clean,0.05,20260807,census_informed
marital,divorced,1308,0.5886524822695035,0.10397553516819572,0.10779816513761468,bank_marketing_full,clean,0.05,20260807,census_informed
age_band,30-44,5936,0.5929824561403508,0.09652964959568733,0.09602425876010781,bank_marketing_full,clean,0.05,20260807,census_informed
age_band,45-59,3395,0.5543175487465181,0.09337260677466863,0.10574374079528719,bank_marketing_full,clean,0.05,20260807,census_informed
age_band,<30,1699,0.6209386281588448,0.16009417304296644,0.16303708063566805,bank_marketing_full,clean,0.05,20260807,census_informed
age_band,60+,273,0.7844827586206896,0.5860805860805861,0.4249084249084249,bank_marketing_full,clean,0.05,20260807,census_informed
marital,single,3226,0.6617647058823529,0.15344079355238685,0.14755114693118412,bank_marketing_full,corrupted,0.05,20260807,census_informed
marital,married,6769,0.5702127659574469,0.10252622248485743,0.10415127788447333,bank_marketing_full,corrupted,0.05,20260807,census_informed
marital,divorced,1308,0.5886524822695035,0.10168195718654434,0.10779816513761468,bank_marketing_full,corrupted,0.05,20260807,census_informed
age_band,30-44,5936,0.6,0.0977088948787062,0.09602425876010781,bank_marketing_full,corrupted,0.05,20260807,census_informed
age_band,45-59,3395,0.5376044568245125,0.0898379970544919,0.10574374079528719,bank_marketing_full,corrupted,0.05,20260807,census_informed
age_band,<30,1699,0.6425992779783394,0.16774573278399058,0.16303708063566805,bank_marketing_full,corrupted,0.05,20260807,census_informed
age_band,60+,273,0.75,0.5567765567765568,0.4249084249084249,bank_marketing_full,corrupted,0.05,20260807,census_informed
marital,single,3226,0.634453781512605,0.15220086794792312,0.14755114693118412,bank_marketing_full,quarantine,0.05,20260807,census_informed
marital,married,6769,0.5645390070921986,0.10282168710296942,0.10415127788447333,bank_marketing_full,quarantine,0.05,20260807,census_informed
